filename,subregion_time,skip_time,num_makeup_region,num_subregion_with_annot,total_listen_time,num_extra_region,silence_time,num_surplus_region,surplus_time,makeup_time,extra_time,extra_time_hour,makeup_time_hour,surplus_time_hour,silence_time_hour,subregion_time_hour,skip_time_hour,skip_silence_overlap_hour,end_time_hour,total_listen_time_hour,silence_raw_hour,subregion_raw_hour,num_raw_subregion,subregions,positions,ranks,counts,removals
18_07_sparse_code.cha,0,0,0,0,34399150,0,11331530,0,0,0,0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,12.7,9.56,3.15,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
18_08_sparse_code.cha,14399000,1737580,1,4,13953920,0,0,0,0,1292500,0,0.0,0.36,0.0,0.0,4.0,0.48,0.0,13.03,3.88,0.29,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 1', 'Position: 3, Rank: 4', 'Position: 4, Rank: 2', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['3', '1', '4', '2', '5']","[162, 54, 48, 58, 29]","['', '', '', '', 'Subregion removed for having a nested makeup or surplus region']"
18_09_sparse_code.cha,14400000,1293630,1,4,14393460,0,0,0,0,1287090,0,0.0,0.36,0.0,0.0,4.0,0.36,0.0,12.17,4.0,0.55,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 1', 'Position: 3, Rank: 5', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '1', '5', '3', '4']","[4, 87, 22, 93, 35]","['', '', 'Subregion removed for having a nested makeup or surplus region', '', '']"
18_10_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.03,4.0,1.17,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 5', 'Position: 3, Rank: 4', 'Position: 4, Rank: 2', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '5', '4', '2', '1']","[195, 0, 85, 81, 96]","['', 'Subregion removed for not having any annotations', '', '', '']"
18_11_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,15.36,4.0,2.95,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 2', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '5', '2', '3', '4']","[112, 0, 45, 55, 115]","['', 'Subregion removed for not having any annotations', '', '', '']"
18_12_sparse_code.cha,14400000,0,0,4,14394730,0,5270,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.49,4.0,2.5,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 2', 'Position: 3, Rank: 3', 'Position: 4, Rank: 1', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '2', '3', '1', '4']","[0, 80, 76, 85, 41]","['Subregion removed for not having any annotations', '', '', '', '']"
18_13_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.89,4.0,1.59,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '5', '3', '4', '2']","[90, 0, 69, 56, 93]","['', 'Subregion removed for not having any annotations', '', '', '']"
18_14_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.57,3.0,3.16,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 5', 'Position: 3, Rank: 1', 'Position: 4, Rank: 3', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['4', '5', '1', '3', '2']","[0, 0, 80, 64, 73]","['Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '', '', '']"
18_15_sparse_code.cha,10800000,0,1,3,12614380,0,0,0,0,1814380,0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,11.54,3.5,0.54,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 1', 'Position: 4, Rank: 2', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['3', '4', '1', '2', '5']","[74, 67, 115, 25, 0]","['', 'Subregion removed for having a nested makeup or surplus region', '', '', 'Subregion removed for not having any annotations']"
18_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.2,3.0,2.06,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 3', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '3', '2', '5', '4']","[84, 183, 198, 0, 0]","['', '', '', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations']"
18_17_sparse_code.cha,10799000,0,0,3,10799000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.44,3.0,1.32,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['2', '3', '1', '4', '5']","[149, 136, 61, 0, 0]","['', '', '', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations']"
19_06_sparse_code.cha,0,18615590,0,0,18443580,0,12773470,0,0,0,0,0.0,0.0,0.0,3.55,0.0,5.17,1.93,11.91,5.12,3.55,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
19_07_sparse_code.cha,0,8311410,0,0,27350250,0,3703520,0,0,0,0,0.0,0.0,0.0,1.03,0.0,2.31,0.0,10.93,7.6,1.03,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
19_08_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.07,4.0,2.19,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 4', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['2', '5', '3', '4', '1']","[126, 0, 119, 94, 81]","['', 'Subregion removed for not having any annotations', '', '', '']"
19_09_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.81,4.0,1.9,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 1', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['4', '5', '3', '1', '2']","[114, 0, 190, 119, 187]","['', 'Subregion removed for not having any annotations', '', '', '']"
19_10_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.5,4.0,4.23,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 1', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '5', '3', '1', '4']","[71, 0, 80, 127, 150]","['', 'Subregion removed for not having any annotations', '', '', '']"
19_11_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.03,4.0,1.51,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '1', '3', '2', '4']","[0, 129, 48, 203, 80]","['Subregion removed for not having any annotations', '', '', '', '']"
19_12_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.85,4.0,1.84,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 4', 'Position: 3, Rank: 3', 'Position: 4, Rank: 1', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '4', '3', '1', '2']","[0, 129, 155, 296, 119]","['Subregion removed for not having any annotations', '', '', '', '']"
19_13_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.88,4.0,1.8,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 2', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['4', '1', '3', '2', '5']","[298, 187, 294, 139, 0]","['', '', '', '', 'Subregion removed for not having any annotations']"
19_14_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.86,3.0,0.94,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 5', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '2', '4', '5', '1']","[218, 245, 0, 0, 282]","['', '', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '']"
19_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.17,3.0,1.96,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '2', '5', '1', '3']","[0, 307, 0, 150, 345]","['Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '', '']"
19_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.67,3.0,1.63,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '4', '2', '5', '1']","[253, 0, 266, 0, 303]","['', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '']"
19_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.1,3.0,1.65,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '2', '3', '5', '4']","[280, 283, 174, 0, 0]","['', '', '', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations']"
20_06_sparse_code.cha,0,4265460,0,0,37802760,0,15531770,0,0,0,0,0.0,0.0,0.0,4.31,0.0,1.18,0.0,16.0,10.5,4.31,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
20_07_sparse_code.cha,0,0,0,0,37027750,0,20572240,0,0,0,0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,16.0,10.29,5.71,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
20_08_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,6.56,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 4', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['1', '2', '5', '4', '3']","[76, 52, 0, 59, 106]","['', '', 'Subregion removed for not having any annotations', '', '']"
20_09_sparse_code.cha,14400000,719580,1,4,14140770,0,257170,0,0,717520,0,0.0,0.2,0.0,0.07,4.0,0.2,0.0,16.0,3.93,2.45,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '5', '3', '2', '4']","[96, 22, 87, 75, 83]","['', 'Subregion removed for having a nested makeup or surplus region', '', '', '']"
20_10_sparse_code.cha,14400000,0,1,4,27099060,0,621700,2,12708920,611840,0,0.0,0.17,3.53,0.17,4.0,0.0,0.0,16.0,7.53,8.03,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 4', 'Position: 4, Rank: 1', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '3', '4', '1', '2']","[12, 66, 48, 154, 87]","['Subregion removed for overlapping with surplus', '', '', '', '']"
20_11_sparse_code.cha,14399999,0,0,4,14399999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,5.72,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['4', '1', '3', '5', '2']","[39, 70, 125, 0, 40]","['', '', '', 'Subregion removed for not having any annotations', '']"
20_12_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,7.22,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 4', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '4', '3', '5', '2']","[53, 71, 0, 27, 81]","['', '', 'Subregion removed for not having any annotations', '', '']"
20_13_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,7.68,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 1', 'Position: 3, Rank: 5', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '1', '5', '2', '4']","[98, 63, 0, 125, 98]","['', '', 'Subregion removed for not having any annotations', '', '']"
20_14_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,7.14,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 4', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '4', '3', '5', '2']","[85, 0, 58, 0, 116]","['', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '']"
20_15_sparse_code.cha,10799000,0,0,3,10799000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,7.15,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 1', 'Position: 4, Rank: 5', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['3', '4', '1', '5', '2']","[71, 0, 93, 0, 89]","['', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '']"
20_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,7.75,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 1', 'Position: 3, Rank: 4', 'Position: 4, Rank: 2', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['5', '1', '4', '2', '3']","[0, 161, 0, 55, 63]","['Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '', '']"
20_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,5.96,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 1', 'Position: 3, Rank: 4', 'Position: 4, Rank: 5', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['2', '1', '4', '5', '3']","[150, 99, 0, 0, 143]","['', '', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '']"
21_06_sparse_code.cha,0,25129520,0,0,16988259,0,9140961,0,0,0,0,0.0,0.0,0.0,2.54,0.0,6.98,0.0,14.24,4.72,2.54,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
21_07_sparse_code.cha,0,6493660,0,0,26818600,0,8307540,0,0,0,0,0.0,0.0,0.0,2.31,0.0,1.8,0.0,11.56,7.45,2.31,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
21_08_sparse_code.cha,14400000,191140,0,4,14208860,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.05,0.0,12.8,3.95,0.87,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '1', '2', '5', '3']","[25, 35, 8, 0, 76]","['', '', '', 'Subregion removed for not having any annotations', '']"
21_09_sparse_code.cha,14399000,0,1,4,13324920,0,1786700,0,0,712620,0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,14.14,3.7,4.51,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '1', '2', '5', '4']","[10, 49, 45, 0, 6]","['', '', '', 'Subregion removed for not having any annotations', '']"
21_10_sparse_code.cha,14400000,1626560,1,4,14393900,0,0,0,0,1620460,0,0.0,0.45,0.0,0.0,4.0,0.45,0.0,11.66,4.0,0.0,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 2', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '5', '2', '3', '4']","[65, 3, 23, 59, 47]","['', 'Subregion removed for having a nested makeup or surplus region', '', '', '']"
21_11_sparse_code.cha,10800000,3355480,1,3,10973420,0,0,0,0,3528900,0,0.0,0.98,0.0,0.0,3.0,0.93,0.0,10.43,3.05,1.5,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '2', '5', '1', '4']","[16, 34, 42, 0, 22]","['', '', 'Subregion removed for having a nested makeup or surplus region', 'Subregion removed for not having any annotations', '']"
21_12_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.46,4.0,1.59,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '5', '3', '4', '2']","[76, 0, 86, 50, 57]","['', 'Subregion removed for not having any annotations', '', '', '']"
21_13_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.25,4.0,0.87,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 3', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['4', '3', '5', '1', '2']","[130, 68, 0, 91, 90]","['', '', 'Subregion removed for not having any annotations', '', '']"
21_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.53,3.0,1.85,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['4', '1', '3', '5', '2']","[0, 53, 50, 0, 30]","['Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations', '']"
21_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.58,3.0,2.38,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 5', 'Position: 4, Rank: 2', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '1', '5', '2', '3']","[0, 50, 0, 21, 35]","['Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '', '']"
21_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.33,3.0,1.27,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 2', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['4', '1', '3', '2', '5']","[0, 89, 198, 41, 0]","['Subregion removed for not having any annotations', '', '', '', 'Subregion removed for not having any annotations']"
22_06_sparse_code.cha,0,12567380,0,0,29338130,0,10717850,0,0,0,0,0.0,0.0,0.0,2.98,0.0,3.49,0.0,14.62,8.15,2.98,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
22_07_sparse_code.cha,0,0,0,0,30663670,0,21076010,0,0,0,0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,14.37,8.52,5.85,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
22_08_sparse_code.cha,14400000,5670100,1,4,14731120,2,265420,0,0,2967540,3299100,0.92,0.82,0.0,0.07,4.0,1.58,0.0,14.07,4.09,3.42,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 1', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '5', '3', '1', '4']","[80, 35, 11, 18, 15]","['', 'Subregion removed for having a nested makeup or surplus region', '', '', '']"
22_10_sparse_code.cha,14400000,2326900,1,4,14415210,0,0,0,0,2342110,0,0.0,0.65,0.0,0.0,4.0,0.65,0.0,14.14,4.0,3.72,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 1', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '5', '1', '3', '4']","[2, 22, 9, 11, 36]","['', 'Subregion removed for having a nested makeup or surplus region', '', '', '']"
22_11_sparse_code.cha,14400000,1310220,1,4,13854730,0,330880,0,0,1095830,0,0.0,0.3,0.0,0.09,4.0,0.36,0.0,13.35,3.85,3.91,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '1', '2', '3', '4']","[28, 24, 11, 25, 49]","['Subregion removed for having a nested makeup or surplus region', '', '', '', '']"
22_12_sparse_code.cha,14400000,1590970,1,4,13976160,0,452950,0,0,1620080,0,0.0,0.45,0.0,0.13,4.0,0.44,0.0,13.19,3.88,4.18,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 3', 'Position: 3, Rank: 2', 'Position: 4, Rank: 4', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['1', '3', '2', '4', '5']","[23, 50, 30, 13, 43]","['', '', '', '', 'Subregion removed for having a nested makeup or surplus region']"
22_13_sparse_code.cha,14400000,784390,1,4,17213310,0,0,0,0,3597700,0,0.0,1.0,0.0,0.0,4.0,0.22,0.0,11.32,4.78,2.54,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '3', '1', '5', '4']","[63, 40, 0, 28, 100]","['', '', 'Subregion removed for not having any annotations', '', '']"
22_14_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.6,3.0,2.15,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 5', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '2', '4', '5', '1']","[19, 50, 0, 0, 59]","['', '', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '']"
22_15_sparse_code.cha,10800000,0,1,3,10799390,0,2109210,0,0,2108600,0,0.0,0.59,0.0,0.59,3.0,0.0,0.0,11.96,3.0,2.84,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 4', 'Position: 3, Rank: 5', 'Position: 4, Rank: 3', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '4', '5', '3', '2']","[20, 21, 0, 22, 38]","['', 'Subregion removed for having a nested makeup or surplus region', 'Subregion removed for not having any annotations', '', '']"
22_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.22,3.0,1.37,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 1', 'Position: 4, Rank: 5', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['3', '4', '1', '5', '2']","[54, 65, 0, 0, 62]","['', '', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '']"
22_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.9,3.0,1.61,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 4', 'Position: 4, Rank: 3', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['2', '5', '4', '3', '1']","[78, 0, 0, 65, 48]","['', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '', '']"
23_06_sparse_code.cha,0,0,0,0,35839870,0,21760120,0,0,0,0,0.0,0.0,0.0,6.04,0.0,0.0,0.0,16.0,9.96,6.04,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
23_07_sparse_code.cha,0,13568870,0,0,30424680,0,13606440,0,0,0,0,0.0,0.0,0.0,3.78,0.0,3.77,0.0,16.0,8.45,3.78,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
23_08_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,0.48,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 5', 'Position: 3, Rank: 2', 'Position: 4, Rank: 4', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '5', '2', '4', '1']","[103, 0, 33, 85, 32]","['', 'Subregion removed for not having any annotations', '', '', '']"
23_09_sparse_code.cha,14400000,442420,1,4,14414380,0,0,0,0,456800,0,0.0,0.13,0.0,0.0,4.0,0.12,0.0,16.0,4.0,5.06,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 3', 'Position: 3, Rank: 4', 'Position: 4, Rank: 5', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '3', '4', '5', '2']","[66, 44, 10, 7, 25]","['', '', '', 'Subregion removed for having a nested makeup or surplus region', '']"
23_10_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,3.87,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '2', '5', '1', '3']","[9, 7, 0, 22, 47]","['', '', 'Subregion removed for not having any annotations', '', '']"
