filename,region_type,start_time,stop_time
15_13_sparse_code.cha,silence,21970830,32866660
15_13_sparse_code.cha,silence,44746670,57599990
31_12_sparse_code.cha,subregion,900000,4500000
31_12_sparse_code.cha,subregion,11100000,14700000
31_12_sparse_code.cha,subregion,15300000,18900000
31_12_sparse_code.cha,subregion,33300000,36900000
31_12_sparse_code.cha,subregion,36900000,40500000
31_12_sparse_code.cha,silence,7329640,10019950
31_12_sparse_code.cha,silence,19704660,22400120
31_12_sparse_code.cha,silence,44090570,57599990
28_11_sparse_code.cha,subregion,300000,3900000
28_11_sparse_code.cha,subregion,12000000,15600000
28_11_sparse_code.cha,subregion,15600000,19200000
28_11_sparse_code.cha,subregion,30300000,33900000
28_11_sparse_code.cha,subregion,34800000,38400000
28_11_sparse_code.cha,silence,6328520,12872360
28_11_sparse_code.cha,silence,22694460,22909000
28_11_sparse_code.cha,silence,38446920,38447740
37_17_sparse_code.cha,subregion,2100000,5700000
37_17_sparse_code.cha,subregion,5700000,9300000
37_17_sparse_code.cha,subregion,16200000,19800000
37_17_sparse_code.cha,subregion,24300000,27900000
37_17_sparse_code.cha,subregion,28200000,31800000
37_17_sparse_code.cha,silence,8498100,15900550
37_17_sparse_code.cha,silence,36290250,49455350
37_17_sparse_code.cha,silence,51320630,57599990
37_14_sparse_code.cha,subregion,2700000,6300000
37_14_sparse_code.cha,subregion,14400000,18000000
37_14_sparse_code.cha,subregion,18600000,22200000
37_14_sparse_code.cha,subregion,29100000,32700000
37_14_sparse_code.cha,subregion,33900000,37500000
37_14_sparse_code.cha,silence,6229910,13099250
37_14_sparse_code.cha,silence,21996670,28839280
37_14_sparse_code.cha,silence,38501570,57599990
02_08_sparse_code.cha,surplus,2003320,3599340
02_08_sparse_code.cha,surplus,14911510,16201990
02_08_sparse_code.cha,surplus,39600470,41410060
02_08_sparse_code.cha,subregion,3600000,7200000
02_08_sparse_code.cha,subregion,16200000,19800000
02_08_sparse_code.cha,subregion,29400000,33000000
02_08_sparse_code.cha,subregion,35100000,38700000
02_08_sparse_code.cha,subregion,39600000,43200000
02_08_sparse_code.cha,silence,8511160,11084490
02_08_sparse_code.cha,silence,22366280,25245630
02_08_sparse_code.cha,silence,38750750,39586800
02_08_sparse_code.cha,silence,43141950,47755820
02_08_sparse_code.cha,silence,47903620,49933740
02_08_sparse_code.cha,silence,50017970,57289480
44_07_sparse_code.cha,silence,9036210,11080660
44_07_sparse_code.cha,silence,22603040,31302770
30_12_sparse_code.cha,skip,21300000,21979070
30_12_sparse_code.cha,makeup,40200000,42596800
30_12_sparse_code.cha,subregion,1000,3600000
30_12_sparse_code.cha,subregion,13800000,17400000
30_12_sparse_code.cha,subregion,21300000,24900000
30_12_sparse_code.cha,subregion,40200000,43800000
30_12_sparse_code.cha,subregion,43800000,47400000
30_12_sparse_code.cha,silence,525730,526330
30_12_sparse_code.cha,silence,1016630,1799530
30_12_sparse_code.cha,silence,22932150,23354640
30_12_sparse_code.cha,silence,23949560,24121780
30_12_sparse_code.cha,silence,37651910,38477280
30_12_sparse_code.cha,silence,47481880,57599990
25_06_sparse_code.cha,silence,8988930,14942690
25_06_sparse_code.cha,silence,45900730,45968180
30_15_sparse_code.cha,subregion,1500000,5100000
30_15_sparse_code.cha,subregion,9600000,13200000
30_15_sparse_code.cha,subregion,24300000,27900000
30_15_sparse_code.cha,subregion,33600000,37200000
30_15_sparse_code.cha,subregion,37200000,40800000
30_15_sparse_code.cha,silence,5452340,11404340
30_15_sparse_code.cha,silence,25958350,26658350
30_15_sparse_code.cha,silence,27743150,34523730
30_15_sparse_code.cha,silence,45249380,57599990
02_11_sparse_code.cha,skip,39174080,39239980
02_11_sparse_code.cha,skip,39260820,39462390
02_11_sparse_code.cha,skip,40227770,40517740
02_11_sparse_code.cha,skip,42764110,43007820
02_11_sparse_code.cha,skip,44447520,44739030
02_11_sparse_code.cha,makeup,21920480,23148340
02_11_sparse_code.cha,subregion,3600000,7200000
02_11_sparse_code.cha,subregion,21600000,25200000
02_11_sparse_code.cha,subregion,29100000,32700000
02_11_sparse_code.cha,subregion,37200000,40800000
02_11_sparse_code.cha,subregion,41400000,45000000
02_11_sparse_code.cha,silence,32689010,35438290
02_11_sparse_code.cha,silence,45259780,57599990
14_06_sparse_code.cha,silence,10577620,12245440
14_06_sparse_code.cha,silence,23800890,25215490
14_06_sparse_code.cha,silence,33612350,34569340
14_06_sparse_code.cha,silence,51313120,57599990
35_10_sparse_code.cha,subregion,10,3600000
35_10_sparse_code.cha,subregion,19500000,23100000
35_10_sparse_code.cha,subregion,26100000,29700000
35_10_sparse_code.cha,subregion,34200000,37800000
35_10_sparse_code.cha,subregion,37800000,41400000
35_10_sparse_code.cha,silence,8929670,13184520
35_10_sparse_code.cha,silence,13312050,13499540
35_10_sparse_code.cha,silence,14271620,18284710
35_10_sparse_code.cha,silence,29899200,33453800
35_06_sparse_code.cha,skip,23567010,23954760
35_06_sparse_code.cha,skip,24896750,25075530
35_06_sparse_code.cha,skip,25079800,25191710
35_06_sparse_code.cha,skip,25196570,25493190
35_06_sparse_code.cha,skip,25641580,25774830
35_06_sparse_code.cha,skip,26079050,26325120
35_06_sparse_code.cha,skip,26343820,26435000
35_06_sparse_code.cha,silence,10285020,17558950
35_06_sparse_code.cha,silence,26435000,31566510
31_10_sparse_code.cha,subregion,600000,4200000
31_10_sparse_code.cha,subregion,8400000,12000000
31_10_sparse_code.cha,subregion,27300000,30900000
31_10_sparse_code.cha,subregion,38400000,42000000
31_10_sparse_code.cha,subregion,43800000,47400000
31_10_sparse_code.cha,silence,20015110,20067370
31_10_sparse_code.cha,silence,47314200,57599990
11_08_sparse_code.cha,makeup,14712310,15673870
11_08_sparse_code.cha,subregion,4500000,8100000
11_08_sparse_code.cha,subregion,9300000,12900000
11_08_sparse_code.cha,subregion,14700000,18300000
11_08_sparse_code.cha,subregion,28800000,32400000
11_08_sparse_code.cha,subregion,35700000,39300000
11_08_sparse_code.cha,silence,9714800,10684540
11_08_sparse_code.cha,silence,12914810,13036070
11_08_sparse_code.cha,silence,18310840,19833800
36_07_sparse_code.cha,skip,11389690,11816090
36_07_sparse_code.cha,silence,11061000,11318730
36_07_sparse_code.cha,silence,11816090,13941910
36_07_sparse_code.cha,silence,19471550,26079230
36_07_sparse_code.cha,silence,34273680,40985850
03_08_sparse_code.cha,extra,8854700,8998260
03_08_sparse_code.cha,skip,4418250,4480310
03_08_sparse_code.cha,skip,4526570,4638270
03_08_sparse_code.cha,skip,5169590,5311350
03_08_sparse_code.cha,skip,5320920,5447420
03_08_sparse_code.cha,skip,5609790,5733970
03_08_sparse_code.cha,skip,5838980,6060460
03_08_sparse_code.cha,skip,10129040,10395820
03_08_sparse_code.cha,skip,10545180,10577060
03_08_sparse_code.cha,skip,11585650,11806850
03_08_sparse_code.cha,skip,12126210,12301420
03_08_sparse_code.cha,skip,22055240,22248100
03_08_sparse_code.cha,skip,23653440,23845430
03_08_sparse_code.cha,skip,24456550,25169370
03_08_sparse_code.cha,skip,33007300,33122150
03_08_sparse_code.cha,skip,34965010,35293580
03_08_sparse_code.cha,makeup,36900320,38056340
03_08_sparse_code.cha,subregion,3000000,6600000
03_08_sparse_code.cha,subregion,9000000,12600000
03_08_sparse_code.cha,subregion,21600000,25200000
03_08_sparse_code.cha,subregion,31800000,35400000
03_08_sparse_code.cha,subregion,36900000,40500000
03_08_sparse_code.cha,silence,6936190,8299650
03_08_sparse_code.cha,silence,14031700,14217190
03_08_sparse_code.cha,silence,17142720,21518930
03_08_sparse_code.cha,silence,24874180,30511170
03_08_sparse_code.cha,silence,40438660,50609390
03_08_sparse_code.cha,silence,50784710,51837770
03_08_sparse_code.cha,silence,52213730,57599990
42_16_sparse_code.cha,subregion,300000,3900000
42_16_sparse_code.cha,subregion,13500000,17100000
42_16_sparse_code.cha,subregion,26700000,30300000
42_16_sparse_code.cha,subregion,30300000,33900000
42_16_sparse_code.cha,subregion,38100000,41700000
42_16_sparse_code.cha,silence,22811170,24738880
42_16_sparse_code.cha,silence,41934090,57599990
34_13_sparse_code.cha,subregion,600000,4200000
34_13_sparse_code.cha,subregion,4200000,7800000
34_13_sparse_code.cha,subregion,14100000,17700000
34_13_sparse_code.cha,subregion,17700000,21300000
34_13_sparse_code.cha,subregion,22200000,25800000
34_13_sparse_code.cha,silence,4992650,16297990
27_09_sparse_code.cha,makeup,35400700,36392110
27_09_sparse_code.cha,subregion,300000,3900000
27_09_sparse_code.cha,subregion,14100000,17700000
27_09_sparse_code.cha,subregion,19800000,23400000
27_09_sparse_code.cha,subregion,35400000,39000000
27_09_sparse_code.cha,subregion,42600000,46200000
27_09_sparse_code.cha,silence,6981160,13915160
27_09_sparse_code.cha,silence,27615640,31779530
27_09_sparse_code.cha,silence,45203500,57599990
13_16_sparse_code.cha,makeup,1350,834080
13_16_sparse_code.cha,subregion,1000,3600000
13_16_sparse_code.cha,subregion,10500000,14100000
13_16_sparse_code.cha,subregion,14100000,17700000
13_16_sparse_code.cha,subregion,18300000,21900000
13_16_sparse_code.cha,subregion,24900000,28500000
13_16_sparse_code.cha,silence,1240380,11360960
13_16_sparse_code.cha,silence,23366800,27441260
46_17_sparse_code.cha,subregion,300000,3900000
46_17_sparse_code.cha,subregion,3900000,7500000
46_17_sparse_code.cha,subregion,8400000,12000000
46_17_sparse_code.cha,subregion,22200000,25800000
46_17_sparse_code.cha,subregion,37500000,41100000
46_17_sparse_code.cha,silence,12187090,18901390
46_17_sparse_code.cha,silence,30358090,39192960
04_07_sparse_code.cha,skip,23738770,23896380
04_07_sparse_code.cha,skip,26413880,26819140
04_07_sparse_code.cha,skip,28438640,30082010
04_07_sparse_code.cha,silence,663000,2799270
04_07_sparse_code.cha,silence,15275390,21197610
14_16_sparse_code.cha,subregion,1000,3600000
14_16_sparse_code.cha,subregion,7500000,11100000
14_16_sparse_code.cha,subregion,11100000,14700000
14_16_sparse_code.cha,subregion,14700000,18300000
14_16_sparse_code.cha,subregion,18600000,22200000
14_16_sparse_code.cha,silence,28185780,57599990
03_12_sparse_code.cha,skip,5433460,8400000
03_12_sparse_code.cha,makeup,36600970,39559010
03_12_sparse_code.cha,subregion,4800000,8400000
03_12_sparse_code.cha,subregion,15900000,19500000
03_12_sparse_code.cha,subregion,25800000,29400000
03_12_sparse_code.cha,subregion,32400000,36000000
03_12_sparse_code.cha,subregion,36600000,40200000
03_12_sparse_code.cha,silence,2569050,3190870
03_12_sparse_code.cha,silence,20592690,25491870
40_12_sparse_code.cha,skip,25500000,26011110
40_12_sparse_code.cha,subregion,4800000,8400000
40_12_sparse_code.cha,subregion,10200000,13800000
40_12_sparse_code.cha,subregion,15300000,18900000
40_12_sparse_code.cha,subregion,25500000,29100000
40_12_sparse_code.cha,subregion,30600000,34200000
40_12_sparse_code.cha,silence,43141120,57599990
38_17_sparse_code.cha,subregion,3000000,6600000
38_17_sparse_code.cha,subregion,6600000,10200000
38_17_sparse_code.cha,subregion,10800000,14400000
38_17_sparse_code.cha,subregion,16800000,20400000
38_17_sparse_code.cha,subregion,34800000,38400000
38_17_sparse_code.cha,silence,21774730,29648670
10_15_sparse_code.cha,subregion,10,3600000
10_15_sparse_code.cha,subregion,15900000,19500000
10_15_sparse_code.cha,subregion,20700000,24300000
10_15_sparse_code.cha,subregion,34200000,37800000
10_15_sparse_code.cha,subregion,37800000,41400000
10_15_sparse_code.cha,silence,3417210,3899530
10_15_sparse_code.cha,silence,3931060,6471170
10_15_sparse_code.cha,silence,6498660,9194790
10_15_sparse_code.cha,silence,9582160,15873460
10_15_sparse_code.cha,silence,24360860,30278720
10_15_sparse_code.cha,silence,41009860,57599990
45_06_sparse_code.cha,skip,29935710,30091920
45_06_sparse_code.cha,skip,35311630,35635870
45_06_sparse_code.cha,skip,35794350,35856920
45_06_sparse_code.cha,skip,35898620,36060090
45_06_sparse_code.cha,skip,36661830,36785110
45_06_sparse_code.cha,skip,36798800,37158860
45_06_sparse_code.cha,silence,4534460,11298100
45_06_sparse_code.cha,silence,21778790,24051770
45_06_sparse_code.cha,silence,30358480,34702260
32_15_sparse_code.cha,subregion,4800000,8400000
32_15_sparse_code.cha,subregion,24300000,27900000
32_15_sparse_code.cha,subregion,27900000,31500000
32_15_sparse_code.cha,subregion,31800000,35400000
32_15_sparse_code.cha,subregion,38100000,41700000
32_15_sparse_code.cha,silence,12744400,23960820
32_15_sparse_code.cha,silence,45023870,45987230
32_15_sparse_code.cha,silence,46202010,57599990
16_09_sparse_code.cha,subregion,300000,3900000
16_09_sparse_code.cha,subregion,3900000,7500000
16_09_sparse_code.cha,subregion,13800000,17400000
16_09_sparse_code.cha,subregion,17400000,21000000
16_09_sparse_code.cha,subregion,29700000,33300000
16_09_sparse_code.cha,silence,5346940,12912840
16_09_sparse_code.cha,silence,20773440,27398470
16_09_sparse_code.cha,silence,27945560,28805100
16_09_sparse_code.cha,silence,36013540,57599990
40_08_sparse_code.cha,subregion,900000,4500000
40_08_sparse_code.cha,subregion,13500000,17100000
40_08_sparse_code.cha,subregion,17100000,20700000
40_08_sparse_code.cha,subregion,33300000,36900000
40_08_sparse_code.cha,subregion,36900000,40500000
40_08_sparse_code.cha,silence,9996400,12197500
40_08_sparse_code.cha,silence,28447820,30574780
40_08_sparse_code.cha,silence,44885710,57599990
41_16_sparse_code.cha,subregion,4800000,8400000
41_16_sparse_code.cha,subregion,8400000,12000000
41_16_sparse_code.cha,subregion,13500000,17100000
41_16_sparse_code.cha,subregion,17100000,20700000
41_16_sparse_code.cha,subregion,37800000,41400000
41_16_sparse_code.cha,silence,23074450,32202320
41_16_sparse_code.cha,silence,42278580,57599990
06_06_sparse_code.cha,silence,6939370,13809110
06_06_sparse_code.cha,silence,15550880,15850070
18_10_sparse_code.cha,subregion,5100000,8700000
18_10_sparse_code.cha,subregion,16500000,20100000
18_10_sparse_code.cha,subregion,22800000,26400000
18_10_sparse_code.cha,subregion,36900000,40500000
18_10_sparse_code.cha,subregion,40800000,44400000
18_10_sparse_code.cha,silence,10119500,14325470
45_08_sparse_code.cha,skip,11107000,11551210
45_08_sparse_code.cha,skip,12442960,14700520
45_08_sparse_code.cha,makeup,7500710,10201090
45_08_sparse_code.cha,subregion,7500000,11100000
45_08_sparse_code.cha,subregion,11100000,14700000
45_08_sparse_code.cha,subregion,21300000,24900000
45_08_sparse_code.cha,subregion,30600000,34200000
45_08_sparse_code.cha,subregion,43800000,47400000
45_08_sparse_code.cha,silence,13420220,20726770
21_11_sparse_code.cha,skip,16535730,19891210
21_11_sparse_code.cha,makeup,11701940,15230840
21_11_sparse_code.cha,subregion,300000,3900000
21_11_sparse_code.cha,subregion,4200000,7800000
21_11_sparse_code.cha,subregion,11700000,15300000
21_11_sparse_code.cha,subregion,16500000,20100000
21_11_sparse_code.cha,subregion,27000000,30600000
21_11_sparse_code.cha,silence,10482150,11075070
21_11_sparse_code.cha,silence,20337730,25137370
46_09_sparse_code.cha,subregion,900000,4500000
46_09_sparse_code.cha,subregion,5400000,9000000
46_09_sparse_code.cha,subregion,18000000,21600000
46_09_sparse_code.cha,subregion,24900000,28500000
46_09_sparse_code.cha,subregion,34800000,38400000
46_09_sparse_code.cha,silence,9193600,12458090
46_09_sparse_code.cha,silence,40008650,40520800
17_15_sparse_code.cha,subregion,3300000,6900000
17_15_sparse_code.cha,subregion,6900000,10500000
17_15_sparse_code.cha,subregion,24600000,28200000
17_15_sparse_code.cha,subregion,33000000,36600000
17_15_sparse_code.cha,subregion,36600000,40200000
17_15_sparse_code.cha,silence,10177190,16465190
17_15_sparse_code.cha,silence,28286240,33539540
17_15_sparse_code.cha,silence,45170180,57599990
44_16_sparse_code.cha,subregion,900000,4500000
44_16_sparse_code.cha,subregion,4500000,8100000
44_16_sparse_code.cha,subregion,9600000,13200000
44_16_sparse_code.cha,subregion,15900000,19500000
44_16_sparse_code.cha,subregion,19500000,23100000
44_16_sparse_code.cha,silence,26989810,37327860
40_15_sparse_code.cha,skip,24403890,27214880
40_15_sparse_code.cha,makeup,4200300,7021200
40_15_sparse_code.cha,subregion,4200000,7800000
40_15_sparse_code.cha,subregion,15900000,19500000
40_15_sparse_code.cha,subregion,19500000,23100000
40_15_sparse_code.cha,subregion,23700000,27300000
40_15_sparse_code.cha,subregion,30300000,33900000
40_15_sparse_code.cha,silence,11774620,12958110
40_15_sparse_code.cha,silence,36795540,57599990
16_14_sparse_code.cha,subregion,4500000,8100000
16_14_sparse_code.cha,subregion,14700000,18300000
16_14_sparse_code.cha,subregion,24000000,27600000
16_14_sparse_code.cha,subregion,31800000,35400000
16_14_sparse_code.cha,subregion,36000000,39600000
16_14_sparse_code.cha,silence,9137050,14147380
16_14_sparse_code.cha,silence,27484460,32635690
16_14_sparse_code.cha,silence,41140660,57599990
22_14_sparse_code.cha,subregion,300000,3900000
22_14_sparse_code.cha,subregion,25800000,29400000
22_14_sparse_code.cha,subregion,29400000,33000000
22_14_sparse_code.cha,subregion,33000000,36600000
